,Unnamed: 0,SL.NO.,S_ID,Department,GENDER (M/F),AGE,X Exam,X Board,X School,X Subjects,X Medium,X YOP,X Percentage,X Actual Percentage,X Marks Obtained,X Total Marks,XII Exam,XII Board,XII School,XII Subjects,XII Medium,XII YOP,XII Std Percent,XII Actual Percent,XII Marks Obtained,XII Total Marks,Diploma Stream,Dip Uni/Board/Council,Dip Institute,Dip Medium,Dip YOP,Dip Aggregate Marks %,Permanent Loc State,Entrance Exam,Clg Year of Entry,Clg Year of Passing,Sem1,Sem2,Sem3,Sem4,Sem5,Sem Avg,Backlog Count
393,394,395,1310903383.0,ECE,M,20,MADHYAMIK,WBBSE,SIR NRIPENDRA NATH INSTITUTION,"BENGALI 1ST PAPER,BENGALI 2ND PAPER,ENGLISH,HISTORY,GEOGRAPHY,MATHEMATICS,LIFE SCIENCE,PHYSICAL SCIENCE",BENGALI,2011.0,87,87,696,800,HIGHER SECONDARY,WBCHSE,SIR NRIPENDRA NATH INSTITUTION,"BENGALI,ENGLISH,MATHEMATICS,PHYSICS,CHEMISTRY,COMPUTER SCIENCE,ENVIRONMENTAL SCIENCE",BENGALI,2013.0,85.2,82.0,574,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.52,7.1,7.83,8.27,7.69,7.681999999999999,
394,395,396,1310903081.0,ECE,M,20,MADHYAMIK ,WBBSE,BUDGE BUDGE PRAN KRISHNA HIGH SCHOOL,"BENGALI-1, BENGALI-2, ENGLISH, MATHEMATICS,HISTORY, PHYSICAL SCIENCE, LIFE SCIENCE, GEOGRAPHY",BENGALI,2011.0,79.87,79.87,639,800,HIGHER SECONDARY,WBCHSE,BUDGE BUDGE PRAN KRISHNA HIGH SCHOOL,"BENGALI, ENGLISH, MATHEMATICS, PHYSICS, CHEMISTRY, BIOLOGY",BENGALI,2013.0,87.0,87.28,435,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,8.33,8.66,8.83,7.96,8.04,8.364,
395,396,397,1310903027.0,ECE,M,21,MADHYAMIK PARIKSHA,WBBSE,CHANDERNAGORE KANAILAL VIDYAMANDIR(ENG. SEC.),"BENGALI(1ST PAPER),BENGALI( 2ND PAPER),ENGLISH,MATHEMATICS,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY, OPTIONAL ELECTIVE(FRENCH)",BENGALI,2010.0,79.62,78.77,709,900,HIGHER SECONDARY EXAMINATION,WBCHSE,DURGA CHARAN RAKSHIT BANGA VIDYALAYA,"BENGALI,ENGLISH,CHEMISTRY,PHYSICS,MATHEMATICS,BIOLOGY,EVS",BENGALI,2012.0,75.0,74.57,522,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,8.74,8.24,8.38,7.81,8.23,8.280000000000001,
396,397,398,1410903130.0,ECE,F,21,ALL INDIA SECONDARY SCHOOL EXAMINATION,CBSE,KENDRIYA VIDYALAYA ALIPURDUAR JUNCTION,"SOCIAL SCIENCE,MATHEMATICS,HINDI COURSE -A,ENGLISH ,SCIENCE-THEORY,SCIENCE-PRACTICAL",ENGLISH,2010.0,64.6,64.6,323,500,,,,,,,,,,,ETCE,WEST BENGAL STATE COUNCIL OF TECHNICAL EDUCATION,RAJMATI PARICHAND BOTHRA MEMORIAL JIAGANJ COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGLISH,2014,83.4,WEST BENGAL,JELET,2014.0,2017.0,,,7.14,7.31,7.92,7.456666666666666,
397,398,399,1310903005.0,ECE,M,20,SECONDARY EXAMINATION,WEST BENGAL,KALIKAPUR RAMKAMAL VIDYAPITH," FIRST LANGUAGE(1ST PAPER),  FIRST LANGUAGE(2ND PAPER), SECOND LANGUAGE, MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE , HOSTORY, GEOGRAPHY",BENGALI,2011.0,73.62,73.62,589,800,HIGHER SECONDARY,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,KALIKAPUR RAMKAMAL VIDYAPITH,"BENGALI, ENGLISH, CHEMISTRY, MATHEMATICS, PHYSICS, BIOLOGY , ENVIRONMENT",BENGALI,2013.0,66.0,65.8,329,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,5.96,6.03,6.48,6.5,6.46,6.286,
398,399,400,1310903082.0,ECE,M,21,MADHYAMIK PARIKSHA,W.B.B.S.E,SONTLA MOHISHDANGA HIGH SCHOOL,"BENGALI,ENGLISH,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY,MATHEMATICS",BENGALI,2010.0,83.62,83.62,669,800,HIGHER SECONDARY EDUCATION,W.B.C.H.S.E,BELGHARIA JATINDAS VIDYAMANDIR,"PHYSICS,CHEMISTRY,MATHEMATICS,BENGALI,ENGLISH",BENGALI,2012.0,69.2,69.2,346,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.26,6.93,7.14,6.38,6.88,6.917999999999999,1.0
399,400,401,1310903072.0,ECE,M,21,SECONDAY EXAMINATION,WEST BENGAL BOARD OF SECONDARY EDUCATION,SOUTH POINT HIGH SCHOOL,"FIRST LANGUAGE BENGALI(1ST PAPER), FIRST LANGUAGE BENGALI(2ND PAPER), SECOND LANGUAGE ENGLISH, MATHEMATICS, PHYSICAL SCIENCE ,LIFE SCIENCE, HISTORY, GEOGRAPHY",ENGLISH,2011.0,86.75,86.75,694,800,HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,SOUTH POINT HIGH SCHOOL,"BENGALI, ENGLISH, CHEMISTRY, MATHEMATICS, PHYSICS, BIOLOGY, ENVIRONMENTAL STUDIES",ENGLISH,2013.0,84.2,84.42,591,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.7,7.86,7.52,8.73,8.04,7.969999999999999,1.0
400,401,402,1310903013.0,ECE,M,21,MADHYAMIK PARIKSHA(SECONDARY EXAMINATION),WEST BENGAL BOARD OF SECONDARY EDUCATION,SHREE JAIN VIDYALAYA FOR BOYS (DAY SEC),"HINDI,ENGLISH,MATHEMATICS,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY,BOOK KEEPING",ENGLISH,2011.0,79.5,78.11,703,900,HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,SHREE JAIN VIDYALAYA,"HINDI,ENGLISH,CHEMISTRY,MATHEMATICS,PHYSICS,COMPUTER SCIENCE,ENVIRONMENTAL EDUCATION",ENGLISH,2013.0,72.0,73.0,511,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,8.56,8.24,8.36,7.88,8.15,8.238,
401,402,403,1310903008.0,ECE,M,22,AISSE,CBSE,"KENDRIYA VIDYALAYA NO.2, KHARAGPUR",ENGLISH COMMUNICATION ; HINDI COURSE-A ; MATHEMATICS ; SCIENCE ; SOCIAL SCIENCE ,ENGLISH,2010.0,95,95,475,500,AISSCE,CBSE,"KENDRIYA VIDYALAYA NO.2, KHARAGPUR",ENGLISH CORE ; MATHEMATICS ; PHYSICS ; CHEMISTRY ; BIOLOGY,ENGLISH,2012.0,76.8,76.8,384,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,8.23,8.05,7.55,7.88,7.88,7.918000000000001,
402,403,404,1310903374.0,ECE,F,21,ALL INDIA SECONDARY SCHOOL EXAMINATION,CENTRAL BOARD OF SECONDARY EDUCATION,KENDRIYA VIDYALAYA NO 2  PAHARPUR GAYA BIHAR,"ENGLISH COMM.,HINDI COURSE-A,MATHEMATICS,SCIENCE,SOCIAL SCIENCE",ENGLISH,2010.0,85.5,85.5,427.5,500,ALL INDIA SENIOR SCHOOL CERTIFICATE EXAMINATION,CENTRAL BOARD OF SECONDARY EDUCATION,KENDRIYA VIDYALAYA NO.2 PAHARPUR GAYA BIHAR,"ENGLISH CORE,HINDI CORE,MATHEMATICS,PHYSICS,CHEMISTRY",ENGLISH,2012.0,79.8,79.8,399,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,8.81,8.86,9,8.38,8.23,8.656,
403,404,405,1310903094.0,ECE,M,20,AISSE,CBSE,"D.A.V PUBLIC SCHOOL,KOYLANAGAR,DHANBAD","ENGLISH COMM.,HINDI COURSE-A,MATHEMATICS,SCIENCE,SOCIAL SCIENCE,FOUNDATION OF IT",ENGLISH,2011.0,8,76,380,475,AISSCE,CBSE,"DAV PUBLIC SCHOOL,KOYLANAGAR,DHANBAD","ENGLISH CORE,MATHEMATICS,PHYSICS,CHEMISTRY,APP/COMMERCIAL ART,PHYSICAL EDUCATION",ENGLISH,2013.0,78.0,78.0,390,500.0,No,-,-,-,-,-,JHARKHAND,WBJEE,2013.0,2017.0,6.89,,5.75,,6.08,,
404,405,406,,ECE,M,21,MADHYAMIK PARIKSHA,WEST BENGAL BOARD OF SECONDARY EDUCATION,SOUTH POINT HIGH SCHOOL,"BENGALI FIRST LANGUAGE(1ST PAPER), BENGALI FIRST LANGUAGE(2ND PAPER),ENGLISH SECOND LANGUAGE,MATHEMATICS,PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY,GEOGRAPHY",ENGLISH,2011.0,83.25,83.25,666,800,WEST BENGAL BOARD HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,SOUTH POINT HIGH SCHOOL,"BENGALI(FIRST LANGUAGE),ENGLISH(SECOND LANGUAGE),CHEMISTRY,MATHEMATICS,PHYSICS,STATISTICS,ENVIRONMENTAL SCIENCE",ENGLISH,2013.0,80.0,80.0,560,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.3,7.04,6.34,6.08,7.15,6.781999999999999,
405,406,407,1310903002.0,ECE,M,21,SECONDARY SCHOOL EXAMINTAION(2009-2011),CBSE,ATREYEE ENGLISH MEDIUM SCHOOL,"ENGLISH,BENGALI,MATHEMATICS,SCIENCE,SOCIAL SCIENCE",ENGLISH,2011.0,81.6,81.6,408,500,"SENIOR SCHOOL CERTIFICATE EXAMINATION ,2013",CBSE,ATREYEE ENGLISH MEDIUM SCHOOL,"ENGLISH,MATHS,PHYSICS,CHEMISTRY,BIOLOGY,",ENGLISH,2013.0,61.0,61.0,"ENGLISH-67,MATHS-54,PHYSICS-56,CHEMISTRY-67,BIOLOGY-61",500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.7,6.42,,,6.77,,1.0
406,407,408,1310904108.0,EE,M,20,AISSE,CBSE,"KENDRIYA VIDYALAYA,FORT WILLIAM","ENGLISH COMMUNICATION,MATHEMATICS,HINDI COURSE-A,SCIENCE,SOCIAL SCIENCE",ENGLISH,2011.0,89.3,89.3,85.5+85.5+95+95+85.5=446.5,500,AISSCE,CBSE,"KENDRIYA VIDYALAYA,FORT WILLIAM","ENGLISH CORE,MATHEMATICS,PHYSICS,CHEMISTRY,BIOLOGY",ENGLISH,2013.0,80.2,80.2,92+81+73+85+70=401,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,8.07,7.34,7.63,8.32,8.54,7.979999999999999,4.0
407,408,409,1310904027.0,EE,M,22,ALL INDIA SECONDARY SCHOOL  EXAMINATION,CENTRAL BOARD OF SECONDARY EDUCATION,DHANBAD PUBLIC SCHOOL PO KG ASHRAM DHANBAD JHARKHAND,"ENGLISH COMMUNICATION,HINDI COURSE-A,MATHEMATICS,SCIENCE,SOCIAL SCIENCE",ENGLISH,2010.0,79.8,79.8,76+85.5+85.5+76+76=399,500,ALL INDIA SENIOR SCHOOL CERTIFICATE EXAMINATION,CENTRAL BOARD OF SECONDARY EDUCATION,DAV PUBLIC SCHOOL BCCL KOYLA NAGAR DHANBAD JHARKHAND,"ENGLISH CORE,MATHEMATICS,PHYSICS,CHEMISTRY,PHYSICAL EDUCATION,APP-COMMERCIAL ART",ENGLISH,2012.0,75.4,74.16,80+63+65+82+68+87=445,600.0,,,,,,,JHARKHAND,WBJEE,2013.0,2017.0,6.81,6.48,7.22,7.39,7.57,7.093999999999999,
408,409,410,1310904015.0,EE,M,20,SECONDARY SCHOOL EXAMINATION,CBSE,PRATIBHA PALLAVAN PUBLIC SCHOOL,"ENGLISH COMMUNICATION,COMMUNICATION SANSKRIT,MATHEMATICS,SCIENCE,SOCIAL SCIENCE,FOUNDATION OF IT",ENGLISH,2011.0,74.1,74.38,66.5+85.5+76+76+66.5+76=446.5,600,INTERMEDIATE EXAMINATION,BSEB,R.B.S.INTER COLLEGE ,"R B NON-HINDI,ALTERNATIVE ENGLISH,ENGLISH,PHYSICS,CHEMISTRY,MATHEMATICS",ENGLISH,2013.0,77.8,77.8,27+39+74+79+85+85=389,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,6.26,6.38,6.04,5.46,5.79,5.986,
409,410,411,1310904099.0,EE,M,21,INDIAN CERTIFICATE OF SECONDARY EXAMINATION ,COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE  EXAMINATIONS  ,ST. PATRICK'S HIGHER SECONDARY SCHOOL,"ENGLISH,BENGALI,ENVIRONMENTAL EDUCATION,HISTORY & CIVICS & GEOGRAPHY,MATHEMATICS,SCIENCE,COMPUTER APPLICATIONS",ENGLISH,2011.0,90.8,87.14,90+92+90+76+80+88+94=610,700,ALL INDIA SENIOR SCHOOL CERTIFICATE EXAMINATION,CBSE,BURNPUR RIVERSIDE SCHOOL,"ENGLISH,MATHEMATICS,PHYSICS,CHEMISTRY,COMPUTER SCIENCE,BIOTECHNOLOGY(OPTIONAL)",ENGLISH,2013.0,85.0,81.33,95+83+80+81+86+66=491,600.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.33,7.03,7.67,8.07,8.36,7.692,4.0
410,411,412,1310904116.0,EE,M,21,INDIAN CERTIFICATE OF SECONDARY EXAMINATION ,COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE  EXAMINATIONS  ,"JULIEN DAY SCHOOL,GANGANAGAR","ENGLISH,HINDI,MATHEMATICS,E.V.E,COMPUTER,HISTORY AND GEOGRAPHY,SCIENCE",ENGLISH,2011.0,80.8,77.43,72+88+74+78+66+90+74=542,700,INDIAN SCHOOL CERTIFICATE ,COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE EXAMINATIONS,"SALT LAKE POINT SCHOOL,KOLKATA","ENGLISH,HINDI,MATHEMATICS,BIOLOGY,CHEMISTRY,PHYSICS",ENGLISH,2013.0,57.6,55.17,66+86+48+44+43+44=331,600.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.52,6.21,6.7,5.3,6.43,6.232,
411,412,413,1310904055.0,EE,M,21,COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE EXAMINATION,INDIAN CERTIFICATE OF SECONDARY EDUCATION,HIRENDRA LEELA PATRANAVIS SCHOOL,"ENGLISH, BENGALI, ENVIRONMENTAL EDUCATION, HISTORY CIVICS & GEOGRAPHY, MATHEMATICS, SCIENCE, COMMERCIAL APPLICATION",ENGLISH,2011.0,79,76.14,533,700,COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE EXAMINATION,INDIAN SCHOOL CERTIFICATE ,HIRENDRA LEELA PATRANAVIS SCHOOL,"ENGLISH, BENGALI, MATHEMATICS, PHYSICS, CHEMISTRY, COMPUTER SCIENCE",ENGLISH,2013.0,90.0,87.67,526,600.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,8.37,8.45,8.52,7.54,7.96,8.168000000000001,4.0
412,413,414,1310904043.0,EE,M,19,MADHYAMIK PARIKSHA,W.B.B.S.E,SONARPUR VIDYAPITH,"BENGALI 1, BENGALI 2,ENGLISH,MATHEMATICS,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY",BENGALI,2011.0,85,85,73+78+85+98+99+90+77+80=680,800,HIGHER SECONDARY EXAMINATION,W.B.H.S.E,SONARPUR VIDYAPITH,"BENGALI,ENGLISH,CHEMISTRY,MATHEMATICS,PHYSICS,BIOLOGY,ENVIRONMENT",BENGALI,2013.0,82.0,80.71,73+90+77+87+80+80+78=565,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.52,8.1,9.33,8.5,9.0,8.49,
413,414,415,1310904065.0,EE,M,20,AISCE,CBSE,D.A.V. MODEL SCHOOL,"ENGLISH, BENGALI, MATHEMATICS, SCIENCE, SOCIAL SCIENCE, FOUNDATION OF IT",ENGLISH,2011.0,84,84,86+86+86+86+76+86=506,600,AISSCE,CBSE,D.A.V. MODEL SCHOOL,"ENGLISH, MATHS, PHYSICS, CHEMISTRY, COMPUTER SCIENCE, PHYSICAL EDUCATION",ENGLISH,2013.0,65.83,65.83,395,600.0,,,,,,,WEST BENGAL,JEE-MAINS,2013.0,2017.0,6.22,6.34,6.22,6.25,6.86,6.377999999999999,
414,415,416,1310904024.0,EE,M,21,MADHYAMIK PARIKSHA(SECONDARY EXAMINATION),WBBSE,ARAMBAGH HIGH SCHOOL,"BENGALI 1, BENGALI 2, ENGLISH, MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",BENGALI,2011.0,81.25,81.25,650,800,HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,ARAMBAGH HIGH SCHOOL,"Group(A)-Bengali(A),Group(B)-English(B),Physics,Chemistry,Mathematics,Biological Sciences,Compulsory-Environmental Education",Bengali,2013.0,70.8,70.85,496,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.19,6.76,6.96,7.07,7.11,7.018000000000001,1.0
415,416,417,1310904076.0,EE,M,21,SECONDARY EXAMINATION,WBBSE,BARASAT PEARY CHARAN SARKAR GOVT. HIGH SCHOOL,"BENGALI 1, BENGALI 2, ENGLISH, MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",BENGALI,2011.0,84.62,84.62,73+79+91+98+97+90+83+66=677,800,HIGHER SECONDARY EXAMINATION,WBCHSE,BARASAT PEARY CHARAN SARKAR GOVT. HIGH SCHOOL,"BENGALI, ENGLISH, MATHEMATICS, PHYSICS, CHEMESTRY, STATISTICS, ENVIRONMENTAL EDUCATION",BENGALI,2013.0,82.0,78.14,71+90+95+73+81+61+76=547,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.52,8.14,8.59,8.96,9.29,8.5,
416,417,418,1310904079.0,EE,M,22,MADHYAMIK,WBBSE,"RAMAKRISHNA MISSION VIDYABHAVAN, MIDNAPORE","BEGALI 1, BEGALI 2, ENGLISH, MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY,OPTIONAL ELECTIVE SUBJECT(BIOLOGY)",BENGALI,2010.0,75.62,73.88,61+62+60+95+91+83+72+81+60=665,900,HIGHER SECONDARY,WBCHSE,MIDNAPUR TOWN SCHOOL,"BENGALI, ENGLISH, MATHEMATICS, PHYSICS, CHEMESTRY, BIOLOGY, ENVIRONMENTAL EDUCATION",BENGALI,2012.0,72.6,70.14,60+62+81+61+93+67+67=491,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.23,6.59,7.19,7.61,7.93,7.31,
417,418,419,1310904060.0,EE,M,21,MADHYAMIK,WBBSE,PATRASAYER BAMIRA GURUDAS INSTITUTION,"BENGALI 1, BENGALI 2, ENGLISH, MATHMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY,OPTIONAL ELECTIVE SUBJECT( WORK EDUCATION & PHYSICAL EDUCATION)",BENGALI,2011.0,86.75,86.44,71+80+90+98+96+94+80+85+84=778,900,HIGHER SECONDARY,WBCHSE,PATRASAYER BAMIRA GURUDAS INSTITUTION,"BENGALI, ENGLISH, CHEMISTRY,MATHEMATICS, PHYSICS, BIOLOGICAL SCIENCE, ENVIRONMENTAL EDUCATION",BENGALI,2013.0,79.8,78.71,81+80+81+76+81+72+80=551,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,8.56,8.79,9.19,9.11,8.75,8.879999999999999,
418,419,420,1310904006.0,EE,M,21,ICSE,CISCE,EAST WEST MODEL SCHOOL,"ENGLISH,BENGALI,ENVIRONMENTAL SCIENCE,HISTORY AND CIVICS,GEOGRAPHY,MATHEMATICS,PHYSICS,CHEMISTRY,BIOLOGY,COMPUTER",ENGLISH,2011.0,85,82.43,577,700,HIGHER SECONDARY,WBCHSE,BURDWAN MUNICIPAL HIGH SCHOOL,"BENGALI, ENGLISH, MATHEMATICS, PHYSICS, CHEMISTRY, COMPUTER APPLICATION, ENVIRONMENT SCIENCE",ENGLISH,2013.0,70.8,71.43,500,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.96,6.79,6.52,7.43,7.64,7.068,
419,420,421,1310904034.0,EE,M,21,MADHYAMIK,WBBSE,JADAVPUR VIDYAPITH,"BEGALI 1, BEGALI 2, ENGLISH, MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",BENGALI,2011.0,82.5,82.5,70+75+81+99+100+90+64+81=660,800,HIGHER SECONDARY,WBCHSE,JADAVPUR VIDYAPITH,"BENGALI, ENGLISH, MATHEMATICS, PHYSICS, CHEMESTRY, STATISTICS, ENVIRONMENTAL EDUCATION",ENGLISH,2013.0,84.2,79.43,65+85+85+91+95+47+88=556,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,8.04,8.41,8.85,8.39,7.54,8.245999999999999,
420,421,422,1310904119.0,EE,M,21,INDIAN CERTIFICATE OF SECONDARY EDUCATION,COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE EXAMINATIONS,SALT LAKE SCHOOL,"ENGLISH, BENGALI, ENVIRONMENTAL EDUCATION, HISTORY CIVICS AND GEOGRAPHY, MATHEMATICS, SCIENCE, PHYSICAL EDUCATION",ENGLISH,2011.0,87.6,86,76+78+96+86+90+86+90=602,700,INDIAN SCHOOL CERIFICATE EXAMINATION,COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE EXAMINATIONS,SALT LAKE SCHOOL,"ENGLISH,MATHEMATICS,PHYSICS,CHEMISTRY,BIOLOGY.",ENGLISH,2013.0,74.0,70.2,86+55+64+72+74=351,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.48,7.0,7.41,7.36,7.39,7.128,
421,422,423,1310904007.0,EE,M,20,MADHYAMIK,SECONDARTY EDUCATION,NAVA NALANDA SCHOOL,"BENGALI,ENGLISH,MATHEMATICS,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY",ENGLISH,2011.0,72,72,576,800,HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,NAVA NALANDA HIGH SCHOOL,"BENGALI,ENGLISH,CHEMISTRY.PHYSICS,MATHEMATICS,COMPUTER SCIENCE,EVS",ENGLISH,2013.0,63.2,63.2,316,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.7,6.55,7.07,7.46,7.21,6.998,
422,423,424,1310904035.0,EE,M,20,AISSE,CBSE,JESUS&MARY ACADEMY ALLALPATTI DARBHANGA BIHAR,"ENGLISH,SANSKRIT,MATHEMATICS,SCIENCE,SOCIAL SCIENCE",ENGLISH,2010.0,79.8,79.8,76+85.5+85.5+85.5+66.5=399,500,AISSCE,CBSE,ST. PAUL SECONDARY SCHOOL,"ENGLISH CORE,MATHEMATICS,PHYSICS,CHEMISTRY,PAINTING",ENGLISH,2012.0,72.0,72.0,74+70+58+65+93=360,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,7.56,7.24,7.74,7.18,7.46,7.436,
423,424,425,1310904087.0,EE,M,21,MADHYAMIK,WBBSE,SPRINGDALE HIGH SCHOOL,"BEGALI 1, BEGALI 2, ENGLISH, MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",ENGLISH,2011.0,84,84,672,800,HIGHER SECONDARY,WBCHSE,SPRINGDALE HIGH SCHOOL,"BENGALI, ENGLISH, MATHEMATICS, PHYSICS, CHEMISTRY, STATISTICS, ENVIRONMENTAL EDUCATION",ENGLISH,2013.0,78.0,78.0,390,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.19,7.69,8.04,8.36,7.96,7.848000000000001,
424,425,426,1410904140.0,EE,M,22,MADHYAMIC PARIKHSHA,WBBSE,RAMPUR VIVEKANADA MISSION VIDYAMANDIR,"ENGLISH, MATHS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY, WORK EDUCATION, BENGALI FIRST PAPER & SECOND PAPER)",BENGALI,2009.0,64.88,66.55,599,900,HIGHER SECONDARY,WBCHSE,CHAKDWIPA HIGH SCHOOL,"BENGALI, ENGLISH, CHEMISTRY,PHYSICS,MATHS, BIOLOGY, ENVIORNMENT",BENGALI,2011.0,56.0,57.86,405,700.0,EE,WEST BENGAL STATE COUNCIL TECHNICAL EDUCATION,GLOBAL INSTITUTE OF SCIENCE AND TECHNOLOGY,ENGLISH,2014,77.2,WEST BENGAL,JELET,2014.0,2017.0,,,6,7.07,7.43,6.833333333333333,
425,426,427,1310904069.0,EE,M,22,MADHYAMIK PARIKSHA,WBBSE,ARYA VIKAS VIDYALAYA,HINDI ENGLISH MATHEMATICS LIFE SCIENCE PHYSICAL SCIENCE HISTORY GEOGRAPHY,HINDI,2010.0,78.25,78.25,626,800,HIGHER SECONDARY,WBCHSE,ADARSHA MADHYAMIK VIDYALAYA,"HINDI,ENGLISH,CHEMISTRY,MATHEMATICS,PHYSICS,BIOLOGICAL SCIENCES,ENVIRONMENTAL EDUCATION",ENGLISH,2012.0,72.8,72.8,364,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.78,6.72,8.04,7.46,5.57,7.114,
426,427,428,1310904052.0,EE,M,21,ICSE,CISCE,VIVEKANANDA MISSION SCHOOL,"ENGLISH, BENGALI, PHYSICS, CHEMISTRY, BIOLOGY, MATHS, HISTORY& CIVICS, GEOGRAPHY, ECONOMIC APPLICATIONS, ENVIRONMENTAL EDUCATION",ENGLISH,2011.0,79.6,79.6,546,700,ISC,CISCE,VIVEKANANDA MISSION SCHOOL,"ENGLISH, BENGALI, MATHEMATICS, PHYSICS, CHEMISTRY, COMPUTER SCIENCE",ENGLISH,2013.0,82.0,82.0,463,600.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.52,6.83,6.07,5.64,6.61,6.3340000000000005,2.0
427,428,429,1410904129.0,EE,M,22,SECONDARY EXAMINATION,WBBSE,BALARAMPUR M.N. VIDYAMANDIR,"ENGLISH, MATHS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY, BENGALI",BENGALI,2009.0,51,51,409,800,,,,,,,,,,,EE,WEST BENGAL STATE COUNCIL OF TECHNICAL EDUCATION,JLD COLLEGE OF ENGINEERING AND MANAGEMENT,ENGLISH,2014,79,WEST BENGAL,JELET,2014.0,2017.0,,,6.6,7.2,,,3.0
